id,rgb_frame,ir_frame,fire,smoke
32896,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (32896).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (32896).jpg,True,True
38745,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (38745).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (38745).jpg,True,False
3077,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (3077).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (3077).jpg,False,False
34249,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (34249).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (34249).jpg,True,True
38319,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (38319).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (38319).jpg,True,False
35859,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (35859).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (35859).jpg,True,True
9969,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (9969).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (9969).jpg,False,False
4639,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (4639).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (4639).jpg,False,False
10724,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (10724).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (10724).jpg,False,False
39577,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (39577).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (39577).jpg,True,False
978,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (978).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (978).jpg,False,False
11106,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (11106).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (11106).jpg,False,False
31821,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (31821).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (31821).jpg,True,True
42321,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (42321).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (42321).jpg,True,True
12468,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (12468).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (12468).jpg,False,False
21974,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (21974).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (21974).jpg,True,True
46407,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (46407).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (46407).jpg,True,False
52356,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (52356).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (52356).jpg,True,False
1062,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (1062).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (1062).jpg,False,False
46360,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (46360).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (46360).jpg,True,False
25730,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (25730).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (25730).jpg,True,True
7865,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (7865).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (7865).jpg,False,False
32018,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (32018).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (32018).jpg,True,True
34505,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (34505).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (34505).jpg,True,True
2413,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (2413).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (2413).jpg,False,False
50495,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (50495).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (50495).jpg,True,False
35530,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (35530).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (35530).jpg,True,True
21008,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (21008).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (21008).jpg,True,True
2324,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (2324).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (2324).jpg,False,False
18634,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (18634).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (18634).jpg,True,True
41813,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (41813).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (41813).jpg,True,True
49293,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (49293).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (49293).jpg,True,False
48911,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (48911).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (48911).jpg,True,False
39285,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (39285).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (39285).jpg,True,False
13638,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (13638).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (13638).jpg,False,False
33282,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (33282).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (33282).jpg,True,True
1990,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (1990).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (1990).jpg,False,False
3442,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (3442).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (3442).jpg,False,False
40411,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (40411).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (40411).jpg,True,False
24393,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (24393).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (24393).jpg,True,True
6331,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (6331).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (6331).jpg,False,False
47114,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (47114).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (47114).jpg,True,False
4481,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (4481).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (4481).jpg,False,False
34458,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (34458).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (34458).jpg,True,True
30793,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (30793).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (30793).jpg,True,True
29917,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (29917).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (29917).jpg,True,True
9596,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (9596).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (9596).jpg,False,False
52522,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (52522).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (52522).jpg,True,False
24091,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (24091).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (24091).jpg,True,True
33513,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (33513).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (33513).jpg,True,True
44269,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (44269).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (44269).jpg,True,True
37525,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (37525).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (37525).jpg,True,False
38638,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (38638).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (38638).jpg,True,False
14313,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (14313).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (14313).jpg,True,True
48938,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (48938).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (48938).jpg,True,False
40170,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (40170).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (40170).jpg,True,False
46527,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (46527).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (46527).jpg,True,False
22436,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (22436).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (22436).jpg,True,True
25905,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (25905).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (25905).jpg,True,True
1374,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (1374).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (1374).jpg,False,False
22158,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (22158).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (22158).jpg,True,True
41343,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (41343).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (41343).jpg,True,False
6077,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (6077).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (6077).jpg,False,False
32899,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (32899).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (32899).jpg,True,True
42909,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (42909).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (42909).jpg,True,True
31377,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (31377).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (31377).jpg,True,False
5887,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (5887).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (5887).jpg,False,False
52831,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (52831).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (52831).jpg,True,False
5554,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (5554).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (5554).jpg,False,False
42007,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (42007).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (42007).jpg,True,True
49709,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (49709).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (49709).jpg,True,False
38465,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (38465).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (38465).jpg,True,False
47257,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (47257).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (47257).jpg,True,False
488,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (488).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (488).jpg,False,False
31565,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (31565).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (31565).jpg,True,True
38139,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (38139).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (38139).jpg,True,True
15144,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (15144).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (15144).jpg,True,False
42786,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (42786).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (42786).jpg,True,True
37065,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (37065).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (37065).jpg,True,False
3367,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (3367).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (3367).jpg,False,False
47979,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (47979).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (47979).jpg,True,False
38500,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (38500).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (38500).jpg,True,False
24710,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (24710).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (24710).jpg,True,True
28710,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (28710).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (28710).jpg,True,True
29554,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (29554).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (29554).jpg,True,True
33196,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (33196).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (33196).jpg,True,True
51839,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (51839).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (51839).jpg,True,True
32717,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (32717).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (32717).jpg,True,True
44225,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (44225).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (44225).jpg,True,True
41424,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (41424).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (41424).jpg,True,False
41493,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (41493).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (41493).jpg,True,False
31257,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (31257).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (31257).jpg,True,True
19296,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (19296).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (19296).jpg,True,True
39199,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (39199).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (39199).jpg,True,False
45669,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (45669).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (45669).jpg,True,False
3657,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (3657).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (3657).jpg,False,False
38355,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (38355).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (38355).jpg,True,False
33401,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (33401).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (33401).jpg,True,True
42873,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (42873).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (42873).jpg,True,True
34803,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (34803).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (34803).jpg,True,True
26645,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (26645).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (26645).jpg,True,True
19951,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (19951).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (19951).jpg,True,True
40409,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (40409).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (40409).jpg,True,False
6728,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (6728).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (6728).jpg,False,False
34786,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (34786).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (34786).jpg,True,True
5724,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (5724).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (5724).jpg,False,False
1979,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (1979).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (1979).jpg,False,False
1359,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (1359).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (1359).jpg,False,False
8695,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (8695).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (8695).jpg,False,False
42874,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (42874).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (42874).jpg,True,True
35398,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (35398).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (35398).jpg,True,True
49478,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (49478).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (49478).jpg,True,False
14591,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (14591).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (14591).jpg,True,True
6614,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (6614).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (6614).jpg,False,False
33872,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (33872).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (33872).jpg,True,False
13352,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (13352).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (13352).jpg,False,False
27900,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (27900).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (27900).jpg,True,True
8472,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (8472).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (8472).jpg,False,False
38809,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (38809).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (38809).jpg,True,False
31515,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (31515).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (31515).jpg,True,True
38873,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (38873).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (38873).jpg,True,False
46605,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (46605).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (46605).jpg,True,False
27908,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (27908).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (27908).jpg,True,True
2145,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (2145).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (2145).jpg,False,False
32322,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (32322).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (32322).jpg,True,True
43271,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (43271).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (43271).jpg,True,True
27729,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (27729).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (27729).jpg,True,True
1262,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (1262).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (1262).jpg,False,False
43574,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (43574).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (43574).jpg,True,True
37430,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (37430).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (37430).jpg,True,False
12626,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (12626).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (12626).jpg,False,False
27750,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (27750).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (27750).jpg,True,True
22970,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (22970).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (22970).jpg,True,True
24265,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (24265).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (24265).jpg,True,True
45530,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (45530).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (45530).jpg,True,False
40094,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (40094).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (40094).jpg,True,False
10144,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (10144).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (10144).jpg,False,False
53042,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (53042).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (53042).jpg,True,False
44133,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (44133).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (44133).jpg,True,True
16794,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (16794).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (16794).jpg,True,True
29448,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (29448).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (29448).jpg,True,True
12135,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (12135).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (12135).jpg,False,False
35033,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (35033).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (35033).jpg,True,True
29813,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (29813).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (29813).jpg,True,True
10348,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (10348).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (10348).jpg,False,False
23832,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (23832).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (23832).jpg,True,True
43136,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (43136).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (43136).jpg,True,True
1373,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (1373).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (1373).jpg,False,False
6492,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (6492).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (6492).jpg,False,False
16661,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (16661).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (16661).jpg,True,True
26494,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (26494).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (26494).jpg,True,True
46143,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (46143).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (46143).jpg,True,False
2401,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (2401).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (2401).jpg,False,False
35715,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (35715).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (35715).jpg,True,True
19246,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (19246).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (19246).jpg,True,True
40226,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (40226).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (40226).jpg,True,False
44549,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (44549).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (44549).jpg,True,True
43330,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (43330).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (43330).jpg,True,True
25741,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (25741).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (25741).jpg,True,True
18162,../datasets/contrast-stretched/254p RGB Images/254p RGB Frame (18162).jpg,../datasets/contrast-stretched/254p Thermal Images/254p Thermal Frame (18162).jpg,True,True
